total_loc,file_count,avg_complexity,duplication_percentage,team_size,functional_points,actual_effort_hours,actual_time_days,actual_cost_inr
8006,62,2.951270829518861,2.448520020516414,9,261,146,3,46613
61513,846,2.860265488386177,5.124665512363789,5,2000,1078,41,346527
54128,624,2.4567619757372436,7.350056329416089,4,991,587,27,219644
7387,46,2.7566142008432446,0.383500291610902,2,64,74,6,49766
33760,288,2.4890959067723957,1.7006476163609865,9,631,556,13,125033
75858,1017,2.833609615230962,5.2382046194829925,6,2000,1298,42,339420
60604,311,3.765494502675916,1.9775733393557,9,764,419,9,135774
59820,387,1.2554555176706044,1.4133284471532603,5,634,619,23,194264
34801,180,4.04655667599938,1.854569912415282,4,470,307,14,185743
83400,769,1.3213116459815257,3.2319980304919773,7,2000,642,18,287350
17774,153,1.1516931725552386,29.901376471417127,5,171,207,7,76727
83660,455,9.212659910739067,2.3773026996941846,8,1597,1519,39,1187992
23974,193,7.922000271977372,0.818364467237504,8,498,286,7,166332
43742,285,1.1371478264218082,0.6221177275576181,2,296,360,31,102156
97920,1218,2.2884193393032763,0.15145426989912283,5,2000,827,31,376414
65260,585,1.4534109035794205,2.86403619634041,8,2000,514,13,195200
17702,296,2.461368272855414,2.752812453015424,3,1040,616,37,264320
88901,1218,4.900599981747453,0.80397609302326,7,2000,1210,34,376733
26031,648,7.617695124300904,4.159834375108302,3,2000,689,41,253493
94477,2041,3.2127874866488346,4.72969206799309,6,2000,1321,43,465539
29292,149,1.960981471719264,1.049605176721799,2,566,405,35,287673
46642,592,3.034206678521224,1.4761130332091574,6,1973,1066,34,301289
42620,291,1.8227303468208893,16.287201206896384,6,386,352,11,98188
64872,372,6.293173555445337,1.640896144138086,8,1328,696,17,223343
58862,459,5.495273350519281,5.00661786056949,5,1720,1047,40,162527
50206,778,2.7973336838796206,2.109816240755226,1,1931,1245,213,199016
81221,518,1.864038404534207,5.518462984440096,8,2000,1093,28,787275
25659,188,1.7640070520748958,5.1290336100906915,9,821,366,8,125127
33842,215,1.0747760997290323,3.8566000063011874,1,365,286,49,41332
69769,427,4.722061990497172,6.753229201300779,5,1971,1119,42,200656
80299,409,2.316774788074695,9.801644049235492,6,1130,693,22,114578
21854,165,1.8651269846261025,3.0361129934938167,4,642,309,14,96981
4072,43,2.4013460548291974,0.9488919787170389,2,183,42,3,18588
70931,493,4.757185801340136,1.7799010831968103,5,1489,841,32,90171
41973,823,1.2927992854988586,4.970285706454394,4,2000,753,35,159837
94761,516,5.288918772982103,3.68322345644094,7,2000,1257,36,240751
10003,169,6.011553096655252,0.6851935433066499,6,325,144,4,31580
3120,33,7.450328408777494,0.18409624277965897,3,66,48,2,15654
41855,245,2.1146249052992223,4.020563247487259,9,599,427,10,44284
86056,634,1.53856421205791,1.0119263247739174,4,2000,1181,55,131459
87088,845,2.029228860019976,2.4237075989030665,5,2000,1126,43,198956
45748,395,1.89063359438241,4.80677887081172,3,742,368,22,134968
9616,54,1.4262974177826475,2.8947095057767234,8,240,116,2,17483
2496,26,3.0561737840789145,0.30442241149618177,7,52,22,1,9366
84182,469,2.424401991426004,0.7184777819434626,7,2000,1260,36,430551
19229,355,5.416910441550265,0.8666014961877361,8,1203,500,12,118420
1691,10,1.071800082399834,1.043780870920024,7,10,11,1,5000
11403,64,3.2713979792156316,2.9166795558404908,3,72,77,4,19684
30661,443,4.16685480897407,2.453886268223442,3,704,356,21,96047
71819,659,4.134954560374453,0.7948549745989674,2,1153,1166,102,319753
92208,1387,5.77885292575438,0.24480729892865724,1,2000,1512,259,878937
99716,651,3.8726741519095187,0.658198156781967,5,1231,876,33,580944
86331,687,6.782600121751022,14.55750510404168,4,2000,1289,60,367299
7414,52,1.8897911499518398,2.2124914686375963,2,184,101,8,31823
19723,276,2.5390907473840976,7.070025586961115,1,1040,299,51,57771
67775,917,1.0311953885058196,6.610931217654778,3,1715,643,38,223143
96926,2078,1.0153601891753734,2.507595454170456,6,2000,1052,34,150786
65182,712,1.6041276239665059,4.292810886487108,2,2000,910,80,339550
83724,646,1.2337671683832265,0.7494352592757628,7,2000,1055,30,319596
33230,187,1.6630596850464898,4.0810853662336015,7,902,395,11,280654
51856,353,1.428673707955057,1.1129392350547491,3,530,553,33,200632
97724,891,1.0636561698651115,6.244563470050873,1,1235,1031,176,360353
26392,137,6.280536004740675,0.30603228222257634,9,577,458,10,354034
86306,556,1.0181656812338646,5.191957196790359,5,2000,1134,43,353366
69374,367,3.9306582295009473,0.36851645005818573,2,1223,560,49,64501
2569,20,1.3631079173723364,7.455781471686236,8,49,17,1,6412
54047,663,6.352668674478634,1.2694482840360646,4,2000,1066,49,575733
22634,467,5.912646539026004,3.7185891513782527,7,1037,523,15,217413
63720,408,3.33426784930894,2.33960654923733,5,797,413,15,47491
48974,824,3.454002753111316,1.5966460509830926,3,2000,1100,66,677507
49808,563,1.0117775814761116,3.6290900281372727,8,1049,725,18,230082
74653,596,10.22059438744856,10.315829754998262,2,1749,1181,104,252621
68444,525,5.62519876034224,0.14750933229795565,1,2000,993,170,272813
49238,361,5.960575651969741,8.790219123998728,5,1573,762,29,332434
54402,816,3.3684983880834563,3.287398020119504,4,2000,648,30,149815
47738,473,1.930148552258894,5.763432216223728,7,1998,685,19,172801
78349,564,5.930215476844494,1.6950686843238028,9,1364,1187,27,472398
2819,14,1.7581840487789981,2.2342657517196067,6,59,32,1,12388
22990,146,2.819756879074143,7.1099675677172725,1,684,297,50,203388
77336,412,1.2311356095564685,1.8755925469625487,8,1972,1409,36,209157
36609,226,6.611051093056859,2.6774510935962548,2,843,478,42,99418
42634,316,1.3337821792915292,0.07140569872600505,4,583,250,11,158906
92341,1305,1.560470030112816,0.6044000822169855,3,1512,1075,65,771792
18887,128,2.796847729939868,3.5922144989989424,6,203,140,4,93364
48945,350,4.177498764706366,4.417793670455741,2,1701,696,61,171557
58032,425,3.124932462491933,3.0579938503601483,5,1210,871,33,312280
92224,779,1.5811078386588666,0.5413771829261042,9,2000,1017,23,112494
91759,736,1.0020756724380722,2.0633127694350577,3,2000,798,48,183738
33162,354,4.113690139482428,1.5352816415122648,2,1289,547,48,169612
75813,615,10.269971072460683,2.3957755504223273,2,674,668,59,306083
87363,1220,4.652602909531314,7.149642752147752,9,2000,1563,36,442156
95856,567,2.3564514454916914,5.2342179433268,6,1556,739,24,112312
60561,868,6.150168454439667,0.30704608552849255,2,2000,1133,100,685741
75518,1409,2.1602241073501145,7.735314160056571,3,2000,773,46,210599
66772,608,2.6374637720351046,2.233763318074132,1,2000,1037,178,137304
34932,240,2.426528327223629,4.767138190152581,2,589,376,33,89921
32066,291,2.3057573642238127,0.5280397798352301,2,1242,531,46,164441
72645,861,4.283506819880686,3.8879588508020477,2,1198,978,86,371394
13087,101,2.64597717165233,0.9436500692786511,7,375,140,4,44140
37411,391,1.8378619377787095,2.0192599412530683,3,849,548,33,124455
31675,167,1.6569622894947995,0.059523334926913224,4,698,458,21,125966
63952,340,1.084652036769596,0.5754545831475733,2,886,602,53,98337
1107,9,2.925301797857119,0.3380984359372948,5,32,19,1,6478
71081,768,1.5748922421463725,0.9593510072608205,9,2000,773,18,607135
76342,483,1.3527170899405772,0.3688321556040075,9,522,460,10,77075
47617,1037,3.3338154193519283,4.120771960559248,7,1083,524,15,324100
29357,253,3.515084818572788,0.10314466913966451,8,1032,625,16,70787
87372,931,4.0688928456880635,3.3657945414513177,5,2000,1690,64,251797
42307,225,2.5407187054741884,0.5307620070661929,5,488,342,13,77739
13381,319,5.938629214276838,10.1617669862918,3,949,310,18,121221
61346,477,7.059332641307259,9.46563702873735,6,557,500,16,70007
1535,9,4.623375595981111,0.8943956873967613,1,15,12,2,5000
98975,841,3.220867499050946,3.335534831132296,3,2000,846,51,192997
91457,1704,1.7964104945497361,0.09941731535737354,2,2000,981,86,699436
26760,136,9.956875988313719,9.397999582263402,7,396,479,13,86373
5184,42,1.7048642477011993,2.590742633091273,9,140,72,1,18268
82297,595,1.4982345083550996,0.15464782478047404,4,2000,1074,50,299452
13607,174,2.284079597525741,1.4675867650367207,7,388,229,6,167341
72695,619,1.128743878089472,0.2798703642106439,8,2000,841,21,401423
83907,772,9.4467788236896,1.746972356338932,2,2000,1109,97,343931
45639,877,2.9531265712433425,3.8795380534978214,7,1587,674,19,259444
7591,133,2.7909702130246954,2.221347006656376,3,322,134,8,54643
50292,289,3.346347492063964,1.6942009072083226,8,1421,1036,26,140467
80495,1027,2.511866671614503,0.44406574523873693,6,2000,1445,47,1101129
63988,898,1.071695383521614,0.9833487958397364,3,1699,1074,65,483618
73709,610,3.084615614822738,0.36931907925859947,8,772,911,23,264123
9177,56,3.770665636469331,5.766783877678028,3,116,63,3,35185
21053,421,2.186103066484698,0.5085607389768849,9,1090,557,13,389131
77019,582,4.11500402831804,3.1667668542767293,3,1608,920,55,254295
67989,1150,1.5664514048592242,1.4688668044387243,1,2000,1141,195,368310
23921,521,1.5502185816486311,0.8965441764309355,2,2000,963,85,307040
37667,777,1.3872917436305323,3.5706152286138395,4,1803,686,32,318096
24960,143,2.0234548901807505,2.137275742187086,2,629,256,22,173933
21295,361,5.130271251386546,1.7887383452221888,4,495,300,14,104683
77575,1642,4.871449265740544,3.145024873519955,4,1917,1086,50,130810
90974,826,2.0617230392943755,2.365416176970959,4,2000,1172,54,230748
87366,499,2.9567922034171277,1.2658268470552771,1,618,598,102,407528
21527,262,3.8069477697756247,2.8659728570113385,9,673,362,8,89751
27183,252,1.607257131893158,3.875005094599169,7,1155,620,17,314734
87146,1878,1.4050033392526358,0.09469561669591973,2,2000,873,77,218856
57472,513,8.873766973609083,2.1949174129022446,3,1961,688,41,270705
44164,333,3.1145882458777305,0.2079484574042806,8,735,485,12,184716
7913,60,9.767966494256072,0.7220258105524033,7,70,88,2,16222
31698,340,1.9066666212188021,2.877481021849926,4,1097,393,18,129603
93206,1030,3.671085735550193,7.039642012097757,4,2000,880,41,336555
27182,476,1.553970864480136,7.503726510885312,9,1255,407,9,203850
29341,297,1.666002177465347,0.25378671673258146,5,1030,441,16,210239
96314,1722,2.5779265085581677,1.9011489346329284,5,2000,1364,52,453467
44669,274,1.8472223282685991,3.061396114271923,7,1139,621,17,355715
11845,60,1.4036297989266693,0.5567719018955104,1,106,90,15,55221
26129,133,1.6710121662983526,5.075037374647373,3,523,434,26,45295
13125,73,1.08008663703734,4.7722403235235635,2,219,186,16,62615
14388,105,3.6814216074288537,8.177981349879147,6,418,267,8,182847
89286,586,2.490507694957029,0.029827781510317928,6,1745,927,30,641067
6640,77,1.217765447127321,0.8547678996454509,1,116,99,16,47093
97868,694,1.4144197625832726,6.14440239144657,6,2000,1438,47,508013
82058,726,1.237997412261265,3.886476653219355,2,2000,1111,98,881219
68978,588,3.0862137210260747,7.868002904737286,4,1806,731,34,290308
41946,260,1.2176860164975265,0.20607834910819886,6,1174,598,19,170432
76032,893,4.087858614327172,3.1805525707797453,3,2000,656,39,444996
17582,193,1.0455932169242508,2.9461433999055338,3,543,134,8,81268
23511,125,1.6310702990565766,0.12714204660189218,3,352,249,15,25725
51075,1042,5.869378896015275,2.521973151058597,4,2000,1048,48,296756
60645,515,3.7890150024491467,3.2913276362851773,9,1585,1127,26,307951
78897,424,1.166688617009279,0.7431158646050623,4,2000,1044,48,266266
52407,380,4.786363274638422,1.1174878786498326,4,1367,775,36,202516
3193,25,2.4944898122996566,3.579157974445234,4,52,27,1,9532
77358,967,5.126980526013508,2.2108717423847812,7,2000,1098,31,214176
22142,233,3.019912136701079,6.832085421227901,5,817,403,15,271244
53030,300,3.519393750489989,1.466957476377281,2,1067,786,69,238931
44513,343,12.07962502191148,1.0855088006215001,7,1145,724,20,117972
93723,765,1.5816856101367005,14.667826141221681,3,1308,1081,65,505484
97983,1751,3.1516470758028157,8.472259533850837,1,1986,953,163,604679
33856,795,2.3569192634334177,0.10297468663647416,9,1869,879,20,101953
53368,274,1.0885528050866988,5.154971118816688,5,742,559,21,200978
39314,391,1.0320679972234637,0.4091851308427477,1,487,305,52,172323
81971,600,1.2793057066741111,0.09754492922852061,1,2000,870,149,294147
28702,544,3.3039070092165788,1.1192508340486889,1,1292,701,120,482443
53431,357,2.8422673904359774,1.0983528149216444,9,1661,861,20,342947
49001,258,2.7735478933832414,5.9885732138633525,8,417,393,10,212448
63516,480,1.0712255061268343,4.340622492844659,6,589,491,16,323935
32296,536,2.3938408774765723,13.985709852333263,6,1570,627,20,94750
5726,43,6.6875514820834505,4.35086718203441,6,75,56,1,12981
7524,46,2.1150042319399676,1.8960340791797137,4,218,109,5,41226
12957,123,3.1573695597304545,4.20141649907704,5,128,84,3,28415
20082,111,4.329268514845921,26.327754166395167,3,294,176,10,58893
77061,535,4.370688202682363,4.3342730407870915,3,2000,1236,74,254808
2080,11,2.611435034783629,5.019513311188296,7,27,21,1,7985
48390,346,5.293497705133828,9.752839720518207,5,474,502,19,332780
26531,434,2.092427703481078,0.4222567844724552,8,959,487,12,54540
85076,950,5.83002313037116,4.270171434176704,5,2000,1231,47,977133
82811,1145,1.6044187457753378,6.658776336686289,4,1992,781,36,602389
26485,142,1.7233702903141226,10.80582432700413,3,407,353,21,171221
38258,236,1.1200838517716105,0.8293251254448987,2,1025,369,32,217214
23119,155,4.492692637022625,2.4536268151886906,3,696,418,25,311177
18739,212,2.187258252278465,3.994093904569695,7,253,253,7,138472
85630,1233,1.5724799675487446,0.9950898961325364,8,2000,1227,31,337294
21663,134,1.5801235156042839,3.211157562549768,5,281,269,10,32053
39441,340,6.096703526906911,1.0424348140820587,1,1149,770,132,83916
5876,77,4.949583461842573,1.4197772964151096,3,188,125,7,46271
36544,263,2.774047117019397,2.038869480649463,4,1150,484,22,54023
69016,1485,3.1062828837163354,2.636553055910995,4,2000,1378,64,785101
8811,95,2.414761069249473,2.088396464779801,1,133,92,15,17424
74418,647,2.0934706159229295,2.378704966318699,9,2000,1042,24,319161
83070,1304,6.435606411377951,1.2413131885700608,4,1893,811,37,150372
85653,433,1.2953101150923096,0.6059274009132658,2,874,521,46,264175
30807,419,2.1925161731837557,0.16977688092732052,9,717,410,9,130893
39210,644,1.9293931331430243,0.7634534095676204,4,1089,347,16,171393
61888,852,2.5168019766139764,3.0524865931435787,4,2000,805,37,213517
82979,508,2.3459826816416305,5.398116098358332,6,1653,1018,33,594220
38927,360,2.609648416899672,0.6489821790122435,8,613,615,15,191170
5755,44,1.3316030996202186,0.4021917854388868,5,218,74,2,15138
44959,1036,2.583519862411723,4.842109385450671,8,2000,1001,25,715896
53725,1180,1.6107740561011563,1.2742494558274313,1,1638,1032,177,389790
52198,468,1.4482435571267074,10.591629715740197,4,693,498,23,140930
15351,89,1.1474692104584499,4.385065552017623,1,296,199,34,61899
626,3,4.164106472035819,1.3847663532375016,3,14,5,1,5000
68860,1278,2.226810420910331,1.1964627466571103,7,2000,721,20,392590
47937,380,3.1674884939360686,2.595963940955219,1,1822,602,103,474564
11636,62,3.861010389155836,0.28858316359938957,5,172,108,4,42931
28641,280,3.502062505940257,0.4381878357820931,1,768,336,57,36479
79183,458,2.3988116383906863,0.6769430143482438,6,1374,803,26,317997
51127,832,2.079885857263509,5.21649504786473,9,2000,950,22,335915
34631,182,2.037389463672655,2.524386195442755,3,449,332,20,77067
8812,54,3.2479309682439372,0.03718172948981817,6,240,129,4,80435
65555,343,2.5021373722533524,3.9178158308655244,4,383,371,17,64293
74844,504,5.160973608902556,1.928884575184584,6,1390,643,21,107660
5209,53,5.569532558384987,2.5028182302693196,2,161,96,8,28121
49368,259,1.4114109129580252,0.8433123645553495,4,887,353,16,110007
54715,650,1.3221965489174317,2.808666235688594,7,1367,993,28,481910
82603,886,3.189740178398088,13.546948543012766,6,2000,1108,36,260527
29859,196,1.7885406045262793,0.2669853841783705,9,575,338,7,83395
85808,528,1.0412397030835379,1.1688591427736845,7,1978,1002,28,181913
60212,319,5.8290243171628475,0.974360959982762,1,1306,701,120,184946
26689,366,1.566165303178757,1.0001239093206518,6,1446,498,16,72893
30115,179,6.827879366560848,1.6658300912642365,3,423,326,19,149486
29109,184,3.780458390647525,5.965231953770139,8,919,323,8,101412
83409,1661,4.164115103035855,8.54078478651084,1,2000,1303,223,471863
62146,609,1.494938601998146,0.7907068785683412,2,1242,642,56,244471
26243,307,1.5870193137648947,2.7403682219068317,3,546,380,23,224742
6254,70,2.6205504103371426,3.5457595944596414,3,157,90,5,27326
21904,111,1.4154979990849463,2.582242877612513,7,311,162,4,67603
41788,292,1.8018224873035997,1.9925366368875386,8,1285,444,11,288094
64388,415,1.8531940994702585,0.7460701723645504,9,1707,622,14,154322
51295,261,1.3826084427207999,2.3445071358923912,7,1149,378,10,230879
20681,206,1.5052149737590264,1.7949833619207882,8,430,173,4,50323
52748,313,4.418305938123765,5.556240174088943,6,1056,513,16,175347
30187,275,1.402504924722433,5.047869516885972,2,586,287,25,84363
50030,279,1.0635143366310282,0.503540966472839,1,400,438,75,211419
33081,480,3.1835228645967146,0.3243960562843644,3,1793,1054,63,689846
69398,362,9.203796341899492,8.356744897926413,9,569,677,15,202904
46267,616,1.885039921174171,2.683841233831698,7,2000,535,15,126699
75404,817,1.277875239652726,6.826845735264888,2,2000,1240,109,274417
43508,270,2.858716712354197,0.20968654876750975,1,1145,622,106,66389
39599,384,6.21011879832551,2.616727217783631,2,598,624,55,435905
52369,381,4.372078445853219,2.713490004926571,3,1575,456,27,166599
38659,347,3.1432988427552875,6.898989962958138,6,1733,675,22,160846
74419,468,1.8325216260255954,0.35947967264385816,9,2000,1096,25,340003
95417,1246,2.7173738971090913,0.962581499665299,8,2000,1322,34,498400
